Type	Gene	PTCL-NOS1	PTCL-S90-4769	PTCL-S93-6748	PTCL-S98-1772	PTCL-SC03-4238	PTCL-SPECS-3375	PTCL-SPECS-3379	PTCL-SPECS-3390	PTCL-SPECS-3392	PTCL-SPECS-3393	Rab.pNOS.SRR1213005	Rab.pNOS.SRR1213008	Rab.pNOS.SRR1213011	Rab.pNOS.SRR1213014	Rab.pNOS.SRR1213024	Rab.pNOS.SRR1213025	Rab.pNOS.SRR1213028	Rab.pNOS.SRR1213031	Rab.pNOS.SRR1213035	Rab.pNOS.SRR1213038	Abate.SRR1522989	Abate.SRR1522990	Abate.SRR1522991	Abate.SRR1522992	Abate.SRR1522993	Abate.SRR1522994	Abate.SRR1522996	Abate.SRR1522997	Abate.SRR1522998	Abate.SRR1522999	Abate.SRR1523000	Abate.SRR1523001	Abate.SRR1523002	Abate.SRR1523003	Abate.SRR1523004	Abate.SRR1523005	Abate.SRR1523006	Abate.SRR1523007	Abate.SRR1523008	Abate.SRR1523009	Abate.SRR1523010	Abate.SRR1523011	Abate.SRR1523012	Rab.ALCL.SRR1213007	Rab.ALCL.SRR1213013	Rab.ALCL.SRR1213016	Rab.ALCL.SRR1213017	Rab.ALCL.SRR1213018	Rab.ALCL.SRR1213019	Rab.ALCL.SRR1213020	Rab.ALCL.SRR1213022	Rab.ALCL.SRR1213026	Rab.ALCL.SRR1213029	Rab.ALCL.SRR1213032	Rab.ALCL.SRR1213037	NAIVE_1	NAIVE_2	NAIVE_3	NAIVE_4	TEFF_1	TEFF_2	TEFF_3	TFH_1	TFH_2	TFH_3	AITL-5-594-7682	AITL-6-592-4180	AITL-6878	AITL-7-592-5182	AITL-CS88-172	AITL-JP116	AITL-JP188	AITL-JP29	AITL-JP31	AITL-JP87	AITL-Ly17	AITL-Ly19	AITL-Ly20	AITL-Ly21	AITL-Ly23	AITL-Ly24	AITL-Ly27	AITL-S02-9037	AITL-SC04-1774	AITL-SC04-3216	Rab.AITL.SRR1213006	Rab.AITL.SRR1213009	Rab.AITL.SRR1213010	Rab.AITL.SRR1213012	Rab.AITL.SRR1213015	Rab.AITL.SRR1213021	Rab.AITL.SRR1213023	Rab.AITL.SRR1213027	Rab.AITL.SRR1213030	Rab.AITL.SRR1213034	Rab.AITL.SRR1213036	Yoo.PAT13.RNA	Yoo.PAT1.RNA	Yoo.PAT2.RNA	Yoo.PAT3.RNA	Yoo.PAT4.RNA	Yoo.PAT5.RNA	Yoo.PAT6.RNA	Yoo.PAT7.RNA	Yoo.PAT8.RNA	Yoo.PAT9.RNA	gdTL-95-9388	Chan-12	Chan-147	Chan-148	Chan-190	Chan-454	Chan-528	Chan-53	Chan-565	Chan-579	KHYG1	NK-4955	NK-8878	NK-88-9378	NK-89-1182	NK-91-1186	NKCOD12	NK-Hk10	NK-Hk7	NK-LKK	NKYS	PBNK48h	PMIG-NK92	PRDM1-NK92	RestingNK	Fe_PD	Karpas299	L82	MAC1	SUDHL1	TS
AV	TRAV39	0	0	1.84188	0.572056	0.12431	0	0	0	1.46344	9.70179	18.9516	8.65603	13.6996	5.90612	1.3537	0	2.86079	0	3.11288	8.93462	0	0	0	0.971641	0	1.95562	7.02431	0.952919	0	0	0	29.3344	0	0	0	4.25424	0	0	10.6308	0	8.15185	0	4.14307	0	0	15.9801	4.65666	19.6907	0	2.54256	0	18.249	0	6.10348	0	80.917	95.0469	66.6363	60.5021	79.9842	90.254	85.4152	81.4577	116.644	85.7621	0.449274	1.87911	2.00816	1.38816	0.243227	2.81574	0.505729	0.188472	0	7.15246	7.53436	3.32496	3.37732	2.26233	1.31526	2.68912	3.32819	0.933692	0.780107	1.19902	17.7641	30.3645	6.70711	5.67783	2.11704	5.61318	10.1443	3.39943	5.01553	35.5483	6.53494	6.14561	5.47557	1.34365	13.5549	7.39258	0	1.76936	1.31968	1.56744	4.71377	0.867994	0	1.59958	0.141844	0	0.688329	0	0.8663	0	1.02277	0	0.152837	0	0	2.76716	0.568268	0	0.338507	2.26656	1.77802	0	0	0.442646	0.275848	0	0	0	0	0	0	0
AV	TRAV4	108.536	108.536	0	1.80605	0.425167	0.857735	5.86949	2.86986	1.30263	17.1792	16.5279	35.8505	8.96096	42.4835	25.6782	1.02731	10.2919	0	2.03614	17.5325	68.9052	0	7.25272	13.9819	2.21367	15.3427	1.83785	4.98643	2.41982	5.51587	0	19.2187	0	11.1247	3.72245	0	0	0	25.5375	0	16.0219	0	10.8571	0	0	14.9323	7.61482	17.7097	0	6.65055	3.53118	17.9051	2.57537	5.98844	16.6707	113.74	101.329	173.603	164.629	133.007	127.572	129.123	175.437	188.001	207.811	5.76004	7.7326	52.7156	3.29026	15.7848	11.0474	1.71291	0.543855	1.72942	32.9072	2.88649	9.82421	36.9286	12.2502	3.28178	14.2721	8.64579	2.33426	1.59498	54.3547	51.1261	11.0341	37.2907	61.2791	1.38476	5.50739	21.565	46.6951	6.56059	5.81305	10.6863	36.1787	51.9329	3.51554	17.7326	16.9243	20.1258	21.9895	4.31602	9.2274	21.583	0.600499	1.01634	2.50158	0.202221	1.33908	3.77763	2.31479	194.876	0	3.84956	0	1.30035	0.231929	0	7.74531	2.00031	1.59948	0	9.10589	8.40333	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV40	0	0	0	0	0	0	0.2785	0	0	0.568285	0	0	0	0	0	0	0	0	0	3.34953	0	0	0	0	0	0	0	0	1.38698	0	0	0	0	0	0	0	0	0	0	0	4.58167	0	0	0	0	2.5675	0	2.76823	0	0	12.1432	6.84143	0	0	0	37.5603	4.36797	24.8389	15.3785	5.36659	16.8212	8.68506	10.1269	11.706	6.85031	0	0.398824	0	0.442145	0.133011	0.841254	0.138536	0	0	0.902893	0	0.225039	0.826707	0.412401	0.348032	0.701065	1.89539	0.681419	0	0.651689	0	0	3.77168	0	0	0	0	0	1.88073	0	0	0	0	0	0	2.07857	0	1.98997	0	0	2.65074	0.11517	0.154226	0.318122	0	0	0	0.16109	0	0	0.419484	0	0	0	0	0.762668	0	0	0	0.207348	0.177188	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV41	0	0	0	0.138414	0.119981	0	2.80058	0.331875	1.41863	8.37697	12.1463	22.1874	21.0722	11.3541	18.2193	9.05953	4.12533	0	2.99256	17.1786	0	0	0	15.8793	0	9.39655	4.0517	2.74826	0	2.31633	0	15.3849	0	0	0	0	0	0	13.6289	0	3.91916	0	0	0	0	8.77856	76.1035	9.46485	2.69685	2.44429	0	29.2395	3.78512	2.93379	0	154.391	78.9994	168.464	121.833	93.9793	152.115	124.64	235.343	122.421	141.595	1.76031	2.45491	0.243533	3.67181	2.71385	3.97162	1.83895	0.365934	0.775667	13.6108	10.3945	5.68544	5.43124	6.46288	2.41842	5.4646	3.8732	2.56587	1.64105	4.95392	27.3241	16.2172	12.8958	35.4795	10.1761	10.7925	19.5044	11.4382	0	4.27179	18.8471	2.95404	7.89591	5.16687	13.031	1.77672	0	1.70098	5.07468	4.52058	9.06317	3.50791	0.274096	1.693	0.137549	0.981999	4.27717	0.142738	0.840598	0.108348	2.72888	0.182501	1.1849	0.957193	0.190243	1.67373	1.46743	0.260658	0	3.47778	3.44769	0.236697	0	0.142904	0	0	0	0	0	0	0	0
AV	TRAV5	700.987	700.987	0	0.125498	0.10795	0	5.72622	0	0.753675	11.3008	0	27.1082	14.0443	10.0884	13.8776	4.02523	4.88796	0	7.97801	20.3543	32.4982	0	1.35322	3.32025	1.92747	5.00965	0	0	1.05348	2.05832	0	22.7974	0	2.41932	0	0	0	3.5864	15.1464	0	17.4216	3.04163	0	0	3.00632	31.2042	1.9891	8.41092	4.79309	2.17152	0	38.9754	4.48481	10.4284	3.62885	72.2337	66.0816	50.1571	63.8719	82.5656	59.8467	113.552	129.013	117.064	142.28	2.16838	3.68957	54.9021	1.65989	4.09305	7.57946	2.34623	0.167309	2.69549	14.4912	2.55858	3.71524	21.6924	3.7843	1.74606	8.15407	2.82473	2.06456	1.03911	5.61824	51.5982	20.1759	22.9196	55.7818	1.8086	2.39768	19.4991	34.8497	1.4281	7.59224	0	15.7506	12.8639	5.73941	18.528	9.47325	1.87755	13.6041	2.2548	2.67814	4.02698	0.199653	0.250499	1.67407	1.25286	1.53349	10.0255	0.260364	0.877211	0.098793	1.35872	0	0.269503	0	0	3.64035	0.999158	0	0	5.32884	4.56843	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV6	0	0	0	0.385179	0	0	2.52027	0	0.91809	19.3683	7.87361	17.9775	6.83017	11.0392	8.43634	0.978793	3.56573	0	3.87994	5.56813	0	0	4.93583	1.81658	0	8.52719	3.50208	0.593864	0.768509	0	0	34.9624	0	1.76681	47.8866	0	3.5927	5.23824	2.21226	0	2.54457	2.22128	0	0	0	8.53622	1.45103	9.20357	0	3.16821	0	11.3729	0	11.4112	7.94166	80.4332	69.4205	61.6824	92.5128	90.3686	53.707	118.287	92.7326	94.9208	163.309	2.58186	1.44465	1.55703	0.532653	119.586	5.96688	0.779798	0	1.10939	23.9667	1.88202	5.23723	4.93548	2.59823	0.702092	6.85951	1.55233	0.747863	1.80546	328.163	307.767	12.6156	12.5398	17.6924	1.31936	5.24727	20.5464	0	5.20893	13.8462	4.07263	7.65999	4.26552	5.86161	27.0321	6.91067	1.36966	6.61606	1.64486	0.976842	10.2818	0	0.391068	1.30293	0.19435	1.08874	0.573979	1.21378	0.512509	0	1.23387	0	0.312259	0.22261	0	0.696565	0.896031	0	0	2.18661	2.87613	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV7	0	0	0	0	0	0	0	0	0	0.24467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47442	0	0	1.95212	0	0.366756	0	0	0	0.123366	0	0	0	0	0	0	0	0	0	0.123451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09654	3.37574	0	0	0	0	0	0.140247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV8-1	0	0	0	0	0.0613921	0	2.62004	0	0.771429	4.08908	2.88678	3.95476	6.26053	2.69827	4.33034	0	5.88303	0	1.42254	14.971	0	0	0.723869	0	0	1.78652	0	0	0.563532	0.55052	0	13.4399	112.596	1.29661	0	1.94897	0	0	4.87055	0	3.73478	0	1.89813	0	0	12.5189	3.19204	7.87359	1.28197	2.32319	0	11.1194	0	4.1838	0	48.0149	47.6702	74.2869	45.1792	69.0812	106.794	58.3164	120.768	103.187	67.0937	1.26877	2.13401	0.667999	0.698659	1.1011	6.0127	0.20013	0	0.60203	6.28736	2.7418	3.04997	3.2328	2.4732	1.37	4.60859	2.03881	1.72773	0.419682	0.577426	81.1796	4.62538	7.66263	9.08141	0	2.56514	9.27156	14.7582	3.05568	20.3063	1.49319	7.02114	62.5564	4.91223	9.91103	2.53373	10.0434	46.8971	1.80922	6.44668	4.30825	0.27339	0.151322	1.47029	0.0748085	0.456643	1.26134	0.0779854	0.725963	0	0.8846	0	0.319516	0.0850437	0	1.41508	0.880754	0	0	1.8754	0.680889	0	0.0738071	0	0	0	0	0	0	0	0	0
AV	TRAV8-2	0	0	0	2.23299	0	0.0940017	4.3969	0.13216	0.441764	10.6723	2.12292	12.6027	18.4159	11.9058	7.27888	1.05563	2.40353	0	1.04613	7.0061	0	0	0.53233	1.63265	0	1.3138	1.41637	0.640483	1.65767	0	1.06721	13.4856	0	0.954083	0.957737	20.0774	0	1.41433	10.7517	0	6.87038	4.79799	2.79339	26.8188	0	11.5079	8.60717	5.7902	0	14.5219	0	3.06643	5.73376	2.05116	4.28255	32.3482	28.039	31.8251	40.1179	47.7847	31.3489	32.3647	36.824	37.9181	30.4979	0.283327	1.71859	1.22633	0.632386	1.13968	3.09298	0.763611	9.34115	1.05595	6.09235	2.38023	7.27224	4.63775	11.5488	4.18084	4.81318	1.82379	1.82053	0.697358	1.2103	11.9398	3.40148	5.63507	23.8515	46.9567	13.2048	17.4718	1.71365	15.1682	20.9064	3.29425	7.22864	3.22026	4.06398	5.46639	4.34768	2.95436	5.35157	1.77399	2.10705	2.3762	0.660168	0.173917	1.8347	0.228303	1.16027	1.59479	0.297877	1.06052	0.0451485	1.76934	0.580293	0.364789	0.386966	0.0802339	3.48023	0.891182	0.299837	0.0678659	4.43235	1.493	0.282679	0	0	0.10902	0	0.254165	0	2.27375	0	5.48131	1.69947
AV	TRAV8-3	0.411972	0.411972	0	1.34101	0.463772	0.347969	5.18624	0	0	24.5198	20.4589	32.0318	25.3537	16.391	18.7895	1.45332	7.94165	0	11.5219	41.338	0	0	8.79451	2.69727	2.08775	16.2787	1.29998	0	11.4109	0	2.93027	32.0907	0	0	0	299.262	10.6538	0	32.8012	0	15.0913	3.29349	3.83494	24.6149	3.25632	25.3493	4.30901	34.1639	0	7.05629	0	19.701	2.42888	16.9434	7.86123	235.343	189.821	255.249	306.438	190.14	200.794	353.312	232.912	258.291	350.789	1.18594	2.52666	0.472946	0.799695	1.83327	7.10723	2.61761	0.888858	2.71318	14.1226	4.90669	8.63351	8.90203	80.8734	3.24246	8.8008	5.26326	1.75821	1.10395	1.13403	72.3269	24.9756	18.6192	36.7777	125.376	12.9853	32.8542	0	7.73427	37.0062	18.1412	34.1208	5.06679	12.4334	45.1546	27.3627	12.2021	9.82359	3.66346	2.90085	10.9046	0.833511	0.399399	0.821975	0	0.408396	5.58485	0.692795	1.28283	0.420672	3.01123	0	0.430999	0.463911	0	1.29711	0.88898	0	0	10.2976	2.43319	0	0	0	0.129564	0	0	0	0.160312	0	0.325355	0.150086
AV	TRAV8-4	0	0	0	0.447579	0.373681	1.13776	2.07368	0	3.12737	25.1454	4.39823	12.0508	8.90252	13.7034	7.54012	0.729011	7.3034	0	4.3347	4.14718	0	0	1.47049	0.901998	0	1.8146	0	0.884628	0	0.559174	0	19.8555	0	3.95084	5.28796	0	2.67793	3.90448	13.1918	0	9.48338	6.6228	1.9279	0	0	8.47711	6.48443	13.7098	2.60424	4.71941	0	8.47062	0	4.24956	0	45.1136	58.3303	41.0216	51.115	67.8541	65.4183	75.2478	73.9424	116.173	57.4182	0.569876	0.798679	0.270777	1.41207	0.722014	1.91723	0.676125	0	0.435701	10.9653	2.0071	2.94579	5.75806	2.91284	0.319384	4.25862	2.0664	2.3348	0.566984	29.9106	6.59645	10.9622	3.11323	39.5321	4.91333	1013.53	20.0118	3.94478	2.32779	0	1.51666	2.8526	1.90619	396.661	15.1002	0.857852	3.06039	2.46384	0	0	5.46996	0.621607	0.153334	1.72526	0.151642	1.00284	2.10489	0.316142	0.936304	0.0599179	2.27562	0.292055	0.323886	0	0.106167	1.07618	1.09139	1.93183	0.0902279	2.80156	1.55277	0.0632337	0	0.0774459	0.0726994	0	0	0	0	0.121809	1.30417	0.259404
AV	TRAV8-5	0	0	0	0	0.310964	0.157143	1.04449	6.58252	4.96024	0.876765	0	0	1.62224	0	0	0.929895	0	0	3.68611	0	0.866264	1.5687	0	1.15055	2.67166	1.15731	0	0.564197	0.730116	2.13977	3.75572	1.58194	0	1.6788	1.68523	5.04688	6.82747	0	2.10206	0	4.83564	4.22126	4.91524	3.93742	0	1.35163	0	4.37189	3.32186	7.52485	0	1.80079	0	0	0	5.53267	9.43661	15.0925	8.30467	4.83086	4.5426	3.12653	1.56175	2.70962	2.46658	0	0.373414	2.48876	0.72269	1.04557	2.27096	1.24576	0.125556	1.27761	0.999248	0.474616	0.793444	1.03456	1.2458	0.43351	0.92741	0.962806	0.512068	0.173258	0.507353	0	1.99756	3.97111	0	1.25345	0	2.25231	0	0	2.6309	0	0	0	2.38662	1.6051	3.28272	0	3.14277	0.781346	0	1.39545	0.242298	0.0937993	0.480589	0.0931439	0.569106	0.64271	0.290934	0.245783	1.10319	1.01426	0.241467	0.0997114	0.319632	0.129964	0.222135	1.83809	0	0.332792	0.123217	0.212039	0.0784077	0.595751	0	0.448218	4.74987	0.684943	0.209126	1.796	1.34419	1.48458	0.211602
AV	TRAV8-6	0.178943	0.178943	0	0.395909	0.0934668	0.571565	2.69277	3.4817	4.57395	14.2636	15.0749	30.4863	6.53857	22.1422	14.7678	0.535432	9.26522	0	27.5919	415.264	0	0	1.62004	3.64366	0.769169	5.99741	1.91575	1.94918	0.420399	0.410693	1.08259	23.7118	0	0.967829	0	1.45476	0	1.43471	9.69472	2.90628	16.7265	253.09	2.83364	0	1.19969	23.348	0.793762	12.5866	1177.28	5.19935	0.920218	14.5165	0.894847	17.6865	150.604	76.37	83.0164	86.0702	74.5922	97.4879	124.524	105.765	126.612	206.502	112.212	4.29519	93.3995	8.17672	25.564	4.66724	4.856	18.6662	0.236486	240.866	13.9261	2.23464	5.15501	7.49857	5.58967	4.35338	5.34693	4.67268	2.09838	21.6752	1.41878	25.4355	5.75095	4.57311	17.4209	1.44346	11.4817	22.4791	5.79459	4.55913	9.08921	7.79751	13.6184	3.26673	2.29035	12.939	5.67055	26.2237	2.4128	2.24949	1.06873	5.62448	0.222388	256.682	1.49855	0.404689	0.76394	5.07561	0.663756	1.27867	0	3.26777	0.147005	0.246357	0.261374	0	1.62755	0.978129	0	0	3.19629	1.57806	0.334186	0.0533633	0.176259	0	0	2.48819	0	0.069789	0	0.0711748	0
AV	TRAV8-7	0	0	0	0	0	0	0	0	0	0.238056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125316	0	0	0	0	0	0	0	0	0	1.17337	0	4.64056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45633	2.45395	0	0	0	0	0	0.134896	0	0	0	0	0	0	0	0.137573	0	0	0	0	0.127564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV	TRAV9-2	0	0	14.2975	1.10887	0.170911	0.603325	7.3059	0	1.22128	18.7545	461.185	45.5354	63.0737	38.835	38.2852	3.09899	14.112	0	26.6162	25.4648	0	1.74263	0	12.1421	713.034	11.5707	5.54403	7.52102	0	6.33872	0	93.1097	1.72232	5.59304	3.74297	5.60468	3.79103	5.52741	30.3471	0	10.7402	0	2.72924	0	4.62908	57.0567	21.4394	32.3775	0	18.3902	0	50.0114	1.72641	18.0647	0	237.885	224.638	272.938	257.459	237.484	338.24	330.593	402.898	336.012	395.997	5.06782	302.856	1.26503	2.09069	5.43104	10.1802	2.35457	1.22903	2.08439	50.5711	4.24586	9.34912	14.3925	27.7765	4.21395	12.3145	5.24907	206.453	2.45009	4.73211	65.4295	37.7236	46.3197	80.2902	8.35454	14.7676	200.162	3.35382	14.2932	37.9938	1182	28.2947	5.40209	7.95371	65.9734	10.9401	17.3461	9.30994	6.07584	3.09281	17.0519	0.774604	0.408331	3.35032	0.203134	3.51811	4.09368	0.739831	2.23042	0	5.70803	0	0.762018	1.28157	0.424445	6.32287	3.61735	0.161012	0	6.86073	2.8909	0	0	0	0.0979317	0	0	0	0	0	0	0
BC	TRBC2	2852.74	2852.74	216.91	491.491	735.026	2863.01	329.321	3075.08	660.336	1082.91	960.823	496.405	751.391	851.31	343.351	61.5675	280.526	14.4559	260.865	1554.03	110.481	105.499	222.483	149.739	127.592	288.419	94.5918	259.395	208.173	43.9655	158.699	855.029	46.3523	238.294	590.087	214.77	483.393	718.772	607.382	217.818	1395.78	86.7291	535.124	3701.45	26.9459	450.27	1181.05	471.048	1541.26	77.3759	64.4568	498.383	52.9142	166.434	78.7331	3343.42	2269.37	2414.45	2309.39	3210.97	2852.05	2664.98	4259.4	4904.15	3673.55	1396.77	520.212	413.635	1955.34	264.423	489.124	760.739	1327.24	787.402	1235.17	312.733	248.959	351.725	326.818	110.8	265.037	383.788	311.541	702.713	1305.86	797.606	726.368	473.735	787.007	1090.12	380.973	584.66	508.083	715.894	338.059	1281.58	421.876	429.463	498.236	652.84	469.425	809.188	323.874	894.684	452.416	297.811	829.905	1288.47	268.456	362.465	88.3252	211.752	117.711	1659.59	207.697	295.947	93.4942	462.716	230.931	543.727	681.815	346.434	225.93	97.7721	377.639	199.81	5.87309	207.952	96.5187	88.9962	239.906	131.944	211.431	56.9064	37.9672	19.187	0.220317
BC	TRBC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BD	TRBD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BD	TRBD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BJ	TRBJ1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BJ	TRBJ1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BJ	TRBJ1-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BJ	TRBJ1-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BJ	TRBJ1-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BJ	TRBJ1-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BJ	TRBJ1-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10621.1	0	0	0	29583.1	0	0	0	0	0	0	4851.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BJ	TRBJ1-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BJ	TRBJ1-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09E+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
